18389.6, 2019-02-06 12:44:58.568763 ,2019-02-06 12:44:59.807541 ,18874.7, 2019-02-06 12:45:01.809861 ,2019-02-06 12:45:03.015410 ,16964.7, 2019-02-06 12:45:05.017739 ,2019-02-06 12:45:06.227682 ,18896.2, 2019-02-06 12:45:08.230166 ,2019-02-06 12:45:09.447968 ,17527.6, 2019-02-06 12:45:11.450588 ,2019-02-06 12:45:12.665115 ,17904.3, 2019-02-06 12:45:14.667873 ,2019-02-06 12:45:15.884432 ,15379.3, 2019-02-06 12:45:17.887293 ,2019-02-06 12:45:19.108635 ,16640.1, 2019-02-06 12:45:21.111649 ,2019-02-06 12:45:22.333139 ,19043.1, 2019-02-06 12:45:24.336249 ,2019-02-06 12:45:25.561718 ,19273.9, 2019-02-06 12:45:27.564912 ,2019-02-06 12:45:28.763578 ,17741.3, 2019-02-06 12:45:30.766670 ,2019-02-06 12:45:31.926587 ,18171.5, 2019-02-06 12:45:33.929809 ,2019-02-06 12:45:35.089838 ,21795.5, 2019-02-06 12:45:37.093414 ,2019-02-06 12:45:38.250494 ,
16700.4, 2019-02-06 12:44:58.568751 ,2019-02-06 12:44:59.795532 ,18033.7, 2019-02-06 12:45:01.797866 ,2019-02-06 12:45:03.011602 ,16378.8, 2019-02-06 12:45:05.013961 ,2019-02-06 12:45:06.235664 ,18886.4, 2019-02-06 12:45:08.238104 ,2019-02-06 12:45:09.436082 ,19215.2, 2019-02-06 12:45:11.438693 ,2019-02-06 12:45:12.665117 ,17375.6, 2019-02-06 12:45:14.667851 ,2019-02-06 12:45:15.896254 ,17940.1, 2019-02-06 12:45:17.899340 ,2019-02-06 12:45:19.108652 ,17002.3, 2019-02-06 12:45:21.111648 ,2019-02-06 12:45:22.333143 ,17133.8, 2019-02-06 12:45:24.336209 ,2019-02-06 12:45:25.565147 ,16432.0, 2019-02-06 12:45:27.568338 ,2019-02-06 12:45:28.713074 ,16896.9, 2019-02-06 12:45:30.716457 ,2019-02-06 12:45:31.916412 ,18775.2, 2019-02-06 12:45:33.919799 ,2019-02-06 12:45:35.083117 ,20378.2, 2019-02-06 12:45:37.086691 ,2019-02-06 12:45:39.269838 
